%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1505434021268671185,0,1505434021268565187,0.237265020609,0.044562343508,-0.293189495802,-0.00643302500248,-0.999879181385,0.00662519736215,0.0125054419041
1505434021288328650,1,1505434021288154627,0.236819162965,0.0444325953722,-0.291614443064,-0.00618514697999,-0.999859988689,0.00726573867723,0.0137445414439
1505434021288346785,2,1505434021288167113,0.237221986055,0.0440809726715,-0.289780080318,-0.00650124810636,-0.999867498875,0.00822328776121,0.0124556394294
1505434021298514219,3,1505434021298381565,0.236899957061,0.0441767424345,-0.28796505928,-0.00684045674279,-0.999852716923,0.00863064546138,0.0131649598479
1505434021318044547,4,1505434021317855771,0.236898124218,0.0440190769732,-0.286161780357,-0.0067205731757,-0.99984395504,0.00914758723229,0.0135355778039
1505434021318050456,5,1505434021317893661,0.236587882042,0.0438844673336,-0.284441232681,-0.00701787089929,-0.999828755856,0.00908635929227,0.0145148802549
1505434021328305717,6,1505434021328186368,0.236613214016,0.0441082082689,-0.282582551241,-0.00648288568482,-0.999841094017,0.00852637551725,0.014250501059
1505434021348795055,7,1505434021348638069,0.236746683717,0.0443531535566,-0.280663698912,-0.00607326859608,-0.999862313271,0.00778690725565,0.0133396293968
1505434021348798373,8,1505434021348668655,0.236588180065,0.0442908667028,-0.278734177351,-0.00622513704002,-0.999858379364,0.00806738715619,0.013390449807
1505434021358036798,9,1505434021357920623,0.236464902759,0.0444379374385,-0.276903688908,-0.00625470886007,-0.999854981899,0.00754156336188,0.0139312436804
1505434021378517304,10,1505434021378296318,0.236420199275,0.0444476902485,-0.275039762259,-0.00624529784545,-0.999859392643,0.0070864725858,0.013851987198
1505434021378524768,11,1505434021378308657,0.236427932978,0.0443068630993,-0.273121237755,-0.00588724110276,-0.999860823154,0.00734693370759,0.0137706249952
1505434021388784901,12,1505434021388607043,0.236369252205,0.0444048009813,-0.271262675524,-0.00577640952542,-0.999866008759,0.00648742588237,0.013876946643
1505434021408284376,13,1505434021408065649,0.236169070005,0.0445830002427,-0.269329607487,-0.00545198982581,-0.999868035316,0.0059369513765,0.0141079528257
1505434021408290347,14,1505434021408124277,0.236198708415,0.0444312691689,-0.267502725124,-0.00571921095252,-0.999864280224,0.00667346408591,0.0139329023659
1505434021418578136,15,1505434021418419419,0.236346319318,0.0444950200617,-0.265647232533,-0.00604023970664,-0.999874413013,0.00650041550398,0.0131348958239
1505434021428836543,16,1505434021428668745,0.236396297812,0.0446925424039,-0.263759583235,-0.00584081653506,-0.999888181686,0.00496451044455,0.0128367319703
1505434021448201889,17,1505434021448003546,0.236285015941,0.0447010025382,-0.261951953173,-0.00576085224748,-0.999885976315,0.00508628226817,0.0129970088601
1505434021448213836,18,1505434021448015601,0.236137956381,0.0444895550609,-0.260146856308,-0.00584911135957,-0.99988168478,0.00604612566531,0.0128839602694
1505434021458418931,19,1505434021458224799,0.23597599566,0.0442950278521,-0.258259356022,-0.00488797063008,-0.999879777431,0.00631572306156,0.0132925147191
1505434021479297891,20,1505434021478796572,0.235780730844,0.0446669012308,-0.256609708071,-0.00500947097316,-0.999884724617,0.00492017716169,0.0134615469724
1505434021479302240,21,1505434021478809464,0.235689923167,0.0446449778974,-0.254907459021,-0.00539375469089,-0.999879598618,0.00514214811847,0.013609056361
1505434021488256929,22,1505434021488127321,0.235662579536,0.0442862585187,-0.25307187438,-0.00539992656559,-0.999873042107,0.00667501240969,0.0134196951985
1505434021508760626,23,1505434021508478772,0.235550403595,0.0443951115012,-0.25140941143,-0.00536138610914,-0.999873280525,0.00637945346534,0.0135668199509
1505434021508764021,24,1505434021508510351,0.235494434834,0.0446829162538,-0.249539807439,-0.00540225626901,-0.999878168106,0.00512432027608,0.0137184085324
1505434021518949328,25,1505434021518805063,0.235433638096,0.0441205352545,-0.247788369656,-0.00423305947334,-0.999880194664,0.00623858952895,0.0135208228603
1505434021538587438,26,1505434021538246304,0.235396102071,0.0439274944365,-0.245934665203,-0.00433453544974,-0.999875068665,0.00741069251671,0.0132688172162
1505434021538591641,27,1505434021538262964,0.235407531261,0.0446037314832,-0.244242176414,-0.00518080312759,-0.99989002943,0.00534385722131,0.0128239048645
1505434021548571003,28,1505434021548463363,0.235301405191,0.0448877438903,-0.242527857423,-0.00540905771777,-0.999893188477,0.00386260752566,0.0130168618634
1505434021569250641,29,1505434021569059064,0.235276967287,0.044831763953,-0.240802764893,-0.00552915269509,-0.999892055988,0.00358651904389,0.0131332669407
1505434021569255336,30,1505434021569095073,0.235241249204,0.0448572337627,-0.239128738642,-0.00571225536987,-0.999892055988,0.00378052005544,0.0129994032905
1505434021578516192,31,1505434021578338735,0.235098704696,0.0447280853987,-0.237413316965,-0.00552833080292,-0.999888122082,0.0044092326425,0.0131777543575
1505434021599060815,32,1505434021598780624,0.235063016415,0.0448162667453,-0.235807180405,-0.00519705237821,-0.999891281128,0.00412346608937,0.0131724104285
1505434021599065372,33,1505434021598793281,0.235001862049,0.0448117144406,-0.234288424253,-0.0054912599735,-0.999888241291,0.00421906169504,0.0132436808199
1505434021608205714,34,1505434021608082006,0.235026344657,0.0448885336518,-0.232669204473,-0.00587167637423,-0.999889552593,0.00440144911408,0.0129249477759
1505434021628683860,35,1505434021628487687,0.234974369407,0.0448069497943,-0.231081351638,-0.00602297531441,-0.999883055687,0.00537113007158,0.0129909403622
