%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1505402118930004453,0.243017166853,0.0,0.0,0.0,0.0,0.0
1505402118939943953,0.242720752954,0.0,0.0,0.0,0.0,0.0
1505402118950007789,0.242418274283,0.0,0.0,0.0,0.0,0.0
1505402118960024864,0.242109745741,0.0,0.0,0.0,0.0,0.0
1505402118969962625,0.241795152426,0.0,0.0,0.0,0.0,0.0
1505402118979961123,0.24147452414,0.0,0.0,0.0,0.0,0.0
1505402118989949612,0.241147845984,0.0,0.0,0.0,0.0,0.0
1505402118999945899,0.240815147758,0.0,0.0,0.0,0.0,0.0
1505402119009997327,0.240476429462,0.0,0.0,0.0,0.0,0.0
1505402119019948810,0.240131705999,0.0,0.0,0.0,0.0,0.0
1505402119030027611,0.239780962467,0.0,0.0,0.0,0.0,0.0
1505402119040012773,0.239424243569,0.0,0.0,0.0,0.0,0.0
1505402119050009018,0.239061519504,0.0,0.0,0.0,0.0,0.0
1505402119060289259,0.238692834973,0.0,0.0,0.0,0.0,0.0
1505402119069982260,0.238318175077,0.0,0.0,0.0,0.0,0.0
1505402119079956971,0.237937554717,0.0,0.0,0.0,0.0,0.0
1505402119090022652,0.237550988793,0.0,0.0,0.0,0.0,0.0
1505402119099945670,0.237158492208,0.0,0.0,0.0,0.0,0.0
1505402119110025708,0.23676006496,0.0,0.0,0.0,0.0,0.0
1505402119120009196,0.236355707049,0.0,0.0,0.0,0.0,0.0
1505402119129945099,0.235945448279,0.0,0.0,0.0,0.0,0.0
1505402119139990105,0.23552928865,0.0,0.0,0.0,0.0,0.0
1505402119149991808,0.235107243061,0.0,0.0,0.0,0.0,0.0
1505402119159956602,0.234679311514,0.0,0.0,0.0,0.0,0.0
1505402119169960716,0.23424552381,0.0,0.0,0.0,0.0,0.0
1505402119180032684,0.233805879951,0.0,0.0,0.0,0.0,0.0
1505402119189944799,0.233360379934,0.0,0.0,0.0,0.0,0.0
1505402119199982228,0.232909053564,0.0,0.0,0.0,0.0,0.0
1505402119209968331,0.23245190084,0.0,0.0,0.0,0.0,0.0
1505402119220002426,0.231988951564,0.0,0.0,0.0,0.0,0.0
1505402119229987023,0.231520190835,0.0,0.0,0.0,0.0,0.0
1505402119240015308,0.231045633554,0.0,0.0,0.0,0.0,0.0
1505402119250105883,0.230565309525,0.0,0.0,0.0,0.0,0.0
1505402119259969395,0.230079218745,0.0,0.0,0.0,0.0,0.0
1505402119269969626,0.229587376118,0.0,0.0,0.0,0.0,0.0
1505402119280008612,0.229089796543,0.0,0.0,0.0,0.0,0.0
1505402119290025313,0.228586494923,0.0,0.0,0.0,0.0,0.0
1505402119299995576,0.228077471256,0.0,0.0,0.0,0.0,0.0
1505402119310065208,0.227562740445,0.0,0.0,0.0,0.0,0.0
1505402119320120930,0.227042332292,0.0,0.0,0.0,0.0,0.0
1505402119329970468,0.226516246796,0.0,0.0,0.0,0.0,0.0
1505402119340046317,0.225984483957,0.0,0.0,0.0,0.0,0.0
1505402119349960254,0.22544708848,0.0,0.0,0.0,0.0,0.0
1505402119359990511,0.224904045463,0.0,0.0,0.0,0.0,0.0
1505402119369970006,0.224355384707,0.0,0.0,0.0,0.0,0.0
1505402119379960188,0.223801121116,0.0,0.0,0.0,0.0,0.0
1505402119389983404,0.223241254687,0.0,0.0,0.0,0.0,0.0
1505402119399949299,0.222675800323,0.0,0.0,0.0,0.0,0.0
1505402119409987219,0.222104787827,0.0,0.0,0.0,0.0,0.0
1505402119420053369,0.221528232098,0.0,0.0,0.0,0.0,0.0
1505402119430067264,0.220946133137,0.0,0.0,0.0,0.0,0.0
1505402119440000230,0.220358505845,0.0,0.0,0.0,0.0,0.0
1505402119450022981,0.219765365124,0.0,0.0,0.0,0.0,0.0
1505402119459966874,0.219166725874,0.0,0.0,0.0,0.0,0.0
1505402119470041771,0.218562617898,0.0,0.0,0.0,0.0,0.0
1505402119480001232,0.217953056097,0.0,0.0,0.0,0.0,0.0
1505402119489951223,0.21733802557,0.0,0.0,0.0,0.0,0.0
1505402119500200233,0.21671757102,0.0,0.0,0.0,0.0,0.0
1505402119509972416,0.216091692448,0.0,0.0,0.0,0.0,0.0
1505402119519984905,0.215460419655,0.0,0.0,0.0,0.0,0.0
1505402119530004647,0.214823767543,0.0,0.0,0.0,0.0,0.0
1505402119540107810,0.21418172121,0.0,0.0,0.0,0.0,0.0
1505402119550046113,0.213534340262,0.0,0.0,0.0,0.0,0.0
1505402119559964469,0.212881609797,0.0,0.0,0.0,0.0,0.0
1505402119569985827,0.212223559618,0.0,0.0,0.0,0.0,0.0
1505402119580055298,0.211560219526,0.0,0.0,0.0,0.0,0.0
1505402119589990738,0.210891574621,0.0,0.0,0.0,0.0,0.0
1505402119599994454,0.210217654705,0.0,0.0,0.0,0.0,0.0
1505402119610073049,0.20953848958,0.0,0.0,0.0,0.0,0.0
1505402119619985702,0.208854079247,0.0,0.0,0.0,0.0,0.0
1505402119630004026,0.208164453506,0.0,0.0,0.0,0.0,0.0
1505402119640009734,0.20746961236,0.0,0.0,0.0,0.0,0.0
1505402119649991663,0.206769585609,0.0,0.0,0.0,0.0,0.0
1505402119660471034,0.206064403057,0.0,0.0,0.0,0.0,0.0
1505402119669979642,0.205354064703,0.0,0.0,0.0,0.0,0.0
1505402119679997215,0.204638585448,0.0,0.0,0.0,0.0,0.0
1505402119690033745,0.203917995095,0.0,0.0,0.0,0.0,0.0
1505402119699967064,0.203192308545,0.0,0.0,0.0,0.0,0.0
1505402119710004904,0.202461540699,0.0,0.0,0.0,0.0,0.0
1505402119720043141,0.201725706458,0.0,0.0,0.0,0.0,0.0
1505402119729950148,0.200984835625,0.0,0.0,0.0,0.0,0.0
1505402119740014375,0.200238928199,0.0,0.0,0.0,0.0,0.0
1505402119750037318,0.199488028884,0.0,0.0,0.0,0.0,0.0
1505402119759939443,0.19873213768,0.0,0.0,0.0,0.0,0.0
1505402119769994547,0.197971284389,0.0,0.0,0.0,0.0,0.0
1505402119780016667,0.197205469012,0.0,0.0,0.0,0.0,0.0
1505402119789948172,0.196434736252,0.0,0.0,0.0,0.0,0.0
1505402119799984460,0.195659086108,0.0,0.0,0.0,0.0,0.0
1505402119810061889,0.194878533483,0.0,0.0,0.0,0.0,0.0
1505402119819993415,0.194093123078,0.0,0.0,0.0,0.0,0.0
1505402119829981959,0.193302854896,0.0,0.0,0.0,0.0,0.0
1505402119839998546,0.192507758737,0.0,0.0,0.0,0.0,0.0
1505402119850067050,0.191707849503,0.0,0.0,0.0,0.0,0.0
1505402119860057768,0.190903142095,0.0,0.0,0.0,0.0,0.0
1505402119869953893,0.190093666315,0.0,0.0,0.0,0.0,0.0
1505402119880204668,0.189279437065,0.0,0.0,0.0,0.0,0.0
1505402119890064116,0.188460484147,0.0,0.0,0.0,0.0,0.0
1505402119899990108,0.187636807561,0.0,0.0,0.0,0.0,0.0
1505402119910023809,0.18680845201,0.0,0.0,0.0,0.0,0.0
1505402119920041111,0.185975417495,0.0,0.0,0.0,0.0,0.0
1505402119929949922,0.185137733817,0.0,0.0,0.0,0.0,0.0
1505402119939985132,0.184295415878,0.0,0.0,0.0,0.0,0.0
1505402119950052078,0.183448493481,0.0,0.0,0.0,0.0,0.0
1505402119959959367,0.182596996427,0.0,0.0,0.0,0.0,0.0
1505402119969974641,0.181740924716,0.0,0.0,0.0,0.0,0.0
1505402119980023215,0.180880308151,0.0,0.0,0.0,0.0,0.0
1505402119990002343,0.180015176535,0.0,0.0,0.0,0.0,0.0
1505402119999972222,0.179145544767,0.0,0.0,0.0,0.0,0.0
1505402120010114325,0.178271427751,0.0,0.0,0.0,0.0,0.0
1505402120019986039,0.177392855287,0.0,0.0,0.0,0.0,0.0
1505402120029941538,0.176509857178,0.0,0.0,0.0,0.0,0.0
1505402120040099331,0.175622433424,0.0,0.0,0.0,0.0,0.0
1505402120050032687,0.174730628729,0.0,0.0,0.0,0.0,0.0
1505402120059997578,0.173834443092,0.0,0.0,0.0,0.0,0.0
1505402120070009354,0.172933921218,0.0,0.0,0.0,0.0,0.0
1505402120080011258,0.172029078007,0.0,0.0,0.0,0.0,0.0
1505402120089967942,0.17111992836,0.0,0.0,0.0,0.0,0.0
1505402120099931690,0.17020650208,0.0,0.0,0.0,0.0,0.0
1505402120110040726,0.169288828969,0.0,0.0,0.0,0.0,0.0
1505402120120060081,0.168366909027,0.0,0.0,0.0,0.0,0.0
1505402120130046634,0.167440786958,0.0,0.0,0.0,0.0,0.0
1505402120139967272,0.166510477662,0.0,0.0,0.0,0.0,0.0
1505402120150009562,0.165576010942,0.0,0.0,0.0,0.0,0.0
1505402120160000608,0.1646374017,0.0,0.0,0.0,0.0,0.0
1505402120170044814,0.163694679737,0.0,0.0,0.0,0.0,0.0
1505402120179992571,0.162747859955,0.0,0.0,0.0,0.0,0.0
1505402120189957704,0.161796972156,0.0,0.0,0.0,0.0,0.0
1505402120200007832,0.160842046142,0.0,0.0,0.0,0.0,0.0
1505402120210036244,0.159883081913,0.0,0.0,0.0,0.0,0.0
1505402120219988627,0.158920139074,0.0,0.0,0.0,0.0,0.0
1505402120230042198,0.157953217626,0.0,0.0,0.0,0.0,0.0
1505402120240037522,0.156982347369,0.0,0.0,0.0,0.0,0.0
1505402120249990883,0.156007543206,0.0,0.0,0.0,0.0,0.0
1505402120260050104,0.15502884984,0.0,0.0,0.0,0.0,0.0
1505402120270053779,0.154046282172,0.0,0.0,0.0,0.0,0.0
1505402120279995521,0.153059855103,0.0,0.0,0.0,0.0,0.0
1505402120290015579,0.152069613338,0.0,0.0,0.0,0.0,0.0
1505402120303063854,0.151075556874,0.0,0.0,0.0,0.0,0.0
1505402120310110339,0.150077730417,0.0,0.0,0.0,0.0,0.0
1505402120319980616,0.149076148868,0.0,0.0,0.0,0.0,0.0
1505402120329998914,0.148070842028,0.0,0.0,0.0,0.0,0.0
1505402120339986105,0.147061824799,0.0,0.0,0.0,0.0,0.0
1505402120349977803,0.146049141884,0.0,0.0,0.0,0.0,0.0
1505402120359968781,0.145032808185,0.0,0.0,0.0,0.0,0.0
1505402120369957522,0.144012853503,0.0,0.0,0.0,0.0,0.0
1505402120379970206,0.14298927784,0.0,0.0,0.0,0.0,0.0
1505402120390074598,0.141962140799,0.0,0.0,0.0,0.0,0.0
1505402120400123010,0.140931457281,0.0,0.0,0.0,0.0,0.0
1505402120410080234,0.13989725709,0.0,0.0,0.0,0.0,0.0
1505402120420201665,0.138859540224,0.0,0.0,0.0,0.0,0.0
1505402120430023420,0.137818366289,0.0,0.0,0.0,0.0,0.0
1505402120440000758,0.136773735285,0.0,0.0,0.0,0.0,0.0
1505402120450034576,0.135725691915,0.0,0.0,0.0,0.0,0.0
1505402120460014452,0.134674265981,0.0,0.0,0.0,0.0,0.0
1505402120469936916,0.133619457483,0.0,0.0,0.0,0.0,0.0
1505402120479953573,0.132561311126,0.0,0.0,0.0,0.0,0.0
1505402120490002473,0.13149985671,0.0,0.0,0.0,0.0,0.0
1505402120500421893,0.130435109138,0.0,0.0,0.0,0.0,0.0
1505402120510016561,0.129367098212,0.0,0.0,0.0,0.0,0.0
1505402120519955137,0.128295868635,0.0,0.0,0.0,0.0,0.0
1505402120529968414,0.127221420407,0.0,0.0,0.0,0.0,0.0
1505402120540031963,0.126143783331,0.0,0.0,0.0,0.0,0.0
1505402120550002952,0.12506300211,0.0,0.0,0.0,0.0,0.0
1505402120560114414,0.123979099095,0.0,0.0,0.0,0.0,0.0
1505402120570006017,0.122892089188,0.0,0.0,0.0,0.0,0.0
1505402120579974308,0.121802009642,0.0,0.0,0.0,0.0,0.0
1505402120590001569,0.120708882809,0.0,0.0,0.0,0.0,0.0
1505402120600037245,0.11961273849,0.0,0.0,0.0,0.0,0.0
1505402120610000921,0.118513606489,0.0,0.0,0.0,0.0,0.0
1505402120619971210,0.117411509156,0.0,0.0,0.0,0.0,0.0
1505402120629936439,0.116306476295,0.0,0.0,0.0,0.0,0.0
1505402120639995275,0.115198537707,0.0,0.0,0.0,0.0,0.0
1505402120650040621,0.114087715745,0.0,0.0,0.0,0.0,0.0
