%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1505419079910454896,8495,1505419079910290931,world,0.302928686142,0.455192476511,0.225038826466,0.00541856465861,0.0461060628295,-0.017380585894,0.998770594597
1505419079920704061,8496,1505419079920568667,world,0.303919374943,0.457549870014,0.224740877748,0.00553704658523,0.0463184341788,-0.0169236920774,0.998768031597
1505419079931192376,8497,1505419079930843667,world,0.305010646582,0.460033506155,0.225113689899,0.00520855002105,0.0460424050689,-0.0165941547602,0.998788177967
1505419079941260542,8498,1505419079941166528,world,0.306161165237,0.462532818317,0.224933713675,0.00555267790332,0.0464094653726,-0.01599567011,0.998778998852
1505419079951116532,8499,1505419079950914583,world,0.30713391304,0.465073436499,0.224849373102,0.00526143005118,0.0465506613255,-0.0158351510763,0.998776555061
1505419079960260598,8500,1505419079960086936,world,0.308192074299,0.467796206474,0.225199565291,0.00484794564545,0.0462830886245,-0.0157271958888,0.998792767525
1505419079970592171,8501,1505419079970382484,world,0.309285849333,0.470408648252,0.224823370576,0.00535620376468,0.0465109609067,-0.0151293212548,0.998788833618
1505419079980782974,8502,1505419079980654616,world,0.310339093208,0.47315505147,0.225131526589,0.00461050402373,0.0461038611829,-0.0151774752885,0.998810708523
1505419079991097709,8503,1505419079990913400,world,0.311367213726,0.476009994745,0.225074738264,0.00442927144468,0.0459424071014,-0.014711366035,0.998825967312
1505419080000258943,8504,1505419080000113121,world,0.312427401543,0.478767037392,0.225150763988,0.00402667559683,0.0459942705929,-0.0143094053492,0.998831093311
1505419080010637789,8505,1505419080010437590,world,0.313456982374,0.481712669134,0.225300878286,0.00338457082398,0.0456616394222,-0.014389785938,0.998847603798
1505419080021106394,8506,1505419080020834785,world,0.314522117376,0.484607636929,0.225087806582,0.00331731210463,0.0458819754422,-0.0136989466846,0.998847365379
1505419080030570862,8507,1505419080030283896,world,0.315608799458,0.487549811602,0.225692853332,0.0025770009961,0.0458467081189,-0.013462388888,0.998854517937
1505419080040792557,8508,1505419080040534074,world,0.316598415375,0.490555137396,0.225417256355,0.00221566576511,0.0457233823836,-0.0130592407659,0.998866379261
1505419080051077101,8509,1505419080050855401,world,0.317613899708,0.493460983038,0.225258395076,0.00226360210218,0.0455243997276,-0.0125570716336,0.998881697655
1505419080060287103,8510,1505419080060118813,world,0.318628430367,0.496573388577,0.225952938199,0.00100843072869,0.0452931374311,-0.0127019071952,0.998892486095
1505419080070797664,8511,1505419080070398880,world,0.319593250751,0.49964505434,0.22535726428,0.00129504117649,0.0453480482101,-0.0120403254405,0.998897790909
1505419080081119782,8512,1505419080080961043,world,0.320601075888,0.502811431885,0.2257925421,0.000554628961254,0.0452523119748,-0.011808604002,0.998905658722
1505419080090745284,8513,1505419080090521464,world,0.321610331535,0.505881428719,0.225923955441,-8.05920208222e-05,0.0452802442014,-0.0113689927384,0.998909652233
1505419080100929603,8514,1505419080100726358,world,0.322577655315,0.508978903294,0.225530281663,-6.80263256072e-05,0.0452014580369,-0.0107637504116,0.998919904232
1505419080111235870,8515,1505419080111003583,world,0.323514401913,0.512216866016,0.226135477424,-0.00108832016122,0.0447852350771,-0.0108252512291,0.998937427998
1505419080120647311,8516,1505419080120342601,world,0.324459284544,0.51534807682,0.225791528821,-0.000966489256825,0.0446112342179,-0.0102153960615,0.998951733112
1505419080130863097,8517,1505419080130619806,world,0.325414270163,0.518559813499,0.225628480315,-0.00119511445519,0.0443060137331,-0.00999203883111,0.998967349529
1505419080141146668,8518,1505419080140985208,world,0.326324105263,0.521739244461,0.226139426231,-0.00180131744128,0.0443020164967,-0.00978104025126,0.998968660831
1505419080150417899,8519,1505419080150250767,world,0.327189177275,0.52494096756,0.225441008806,-0.00108060205821,0.0442060120404,-0.00912404246628,0.998980224133
1505419080160616346,8520,1505419080160453976,world,0.328098893166,0.528228223324,0.225865036249,-0.00202930136584,0.0439900681376,-0.00940013676882,0.99898570776
1505419080170980778,8521,1505419080170717234,world,0.328970730305,0.531403660774,0.225975260139,-0.00220768386498,0.044365812093,-0.00887592881918,0.998973488808
1505419080181100075,8522,1505419080180959950,world,0.329839169979,0.534670054913,0.225473254919,-0.00201069843024,0.0441850870848,-0.00844761263579,0.998985648155
1505419080190523376,8523,1505419080190334244,world,0.330594092607,0.537999689579,0.225913092494,-0.00259885122068,0.0441140644252,-0.00897433795035,0.998982846737
1505419080200784814,8524,1505419080200623457,world,0.331514656544,0.541175067425,0.225478455424,-0.0013327866327,0.044422082603,-0.0082934005186,0.998977541924
1505419080211132491,8525,1505419080210852488,world,0.332290381193,0.544497072697,0.2253818959,-0.00126820697915,0.0439457297325,-0.00881186500192,0.998994290829
1505419080221242381,8526,1505419080221079102,world,0.333023875952,0.547758579254,0.225424185395,-0.00111128750723,0.0437846295536,-0.00886087864637,0.999001145363
1505419080231029109,8527,1505419080230343445,world,0.333829492331,0.551087141037,0.225036591291,-0.000542041962035,0.043484158814,-0.00860207993537,0.999017000198
1505419080240790740,8528,1505419080240615900,world,0.334600865841,0.554443001747,0.225178211927,-0.00139683717862,0.0430223830044,-0.00932887662202,0.999029636383
1505419080251087562,8529,1505419080250880921,world,0.335307121277,0.557628810406,0.225085407495,-0.00150829181075,0.0431704968214,-0.00918199308217,0.999024450779
1505419080260258447,8530,1505419080260088512,world,0.336042255163,0.560955524445,0.224878832698,-0.00146393757313,0.0429679229856,-0.00952631235123,0.999029994011
