%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1505419079910461336,0,1505419079910297799,world,1.41338729858,0.0812871754169,-2.00581169128,0.40944609046,0.133941799402,0.898220717907,-0.0872522965074
1505419079920711154,1,1505419079920575709,world,1.41332566738,0.0812984704971,-2.00576162338,0.40932393074,0.134021610022,0.89825707674,-0.0873294249177
1505419079931164235,2,1505419079930849170,world,1.41339170933,0.0812331289053,-2.0058529377,0.409390121698,0.134081706405,0.898227035999,-0.0872356817126
1505419079941274943,3,1505419079941186486,world,1.41332113743,0.0813292860985,-2.00574302673,0.40924295783,0.134095057845,0.898279070854,-0.0873696655035
1505419079951121095,4,1505419079950920280,world,1.41336083412,0.081280618906,-2.00580239296,0.409366518259,0.133936524391,0.898243963718,-0.087394669652
1505419079960261636,5,1505419079960092225,world,1.41335642338,0.0812945067883,-2.0057516098,0.409435302019,0.13390763104,0.898228347301,-0.0872772634029
1505419079970593438,6,1505419079970389008,world,1.41334271431,0.0813058316708,-2.00576400757,0.409258127213,0.134115755558,0.898280918598,-0.087247274816
1505419079980803567,7,1505419079980659544,world,1.41342484951,0.081264257431,-2.00585436821,0.409449487925,0.133954554796,0.898225426674,-0.0871690884233
1505419079991101756,8,1505419079990918874,world,1.41345822811,0.0812061131001,-2.00585794449,0.40950268507,0.133753806353,0.898230910301,-0.0871696025133
1505419080000263525,9,1505419080000119124,world,1.41339695454,0.0812648832798,-2.00579452515,0.409439563751,0.1340072155,0.898220896721,-0.0871808379889
1505419080010642300,10,1505419080010465816,world,1.41337561607,0.0812947303057,-2.0057656765,0.409334361553,0.13406829536,0.89825963974,-0.0871815010905
1505419080021106980,11,1505419080020841292,world,1.41337919235,0.0812842026353,-2.00579309464,0.409421265125,0.133838191628,0.898240447044,-0.0873249322176
1505419080030580882,12,1505419080030290096,world,1.413382411,0.0812858119607,-2.00574326515,0.409377247095,0.133929908276,0.898258149624,-0.0872085019946
1505419080040800221,13,1505419080040596556,world,1.41343605518,0.0812449082732,-2.00580573082,0.409531652927,0.133912593126,0.898198008537,-0.0871293619275
1505419080051084067,14,1505419080050862054,world,1.41336071491,0.0813071802258,-2.00578403473,0.409322530031,0.13400028646,0.898272931576,-0.0872055068612
1505419080060412606,15,1505419080060148496,world,1.41338908672,0.0812598243356,-2.00575852394,0.409462094307,0.133874326944,0.898220479488,-0.0872831344604
1505419080070799851,16,1505419080070405940,world,1.41341197491,0.0812828689814,-2.00581336021,0.409495383501,0.133952900767,0.898197054863,-0.0872476771474
1505419080081075696,17,1505419080080970491,world,1.41338503361,0.0813015848398,-2.00578141212,0.409425407648,0.133929118514,0.898236572742,-0.0872054025531
1505419080090782934,18,1505419080090527201,world,1.4133939743,0.0812730491161,-2.00577807426,0.409411907196,0.133908525109,0.898244798183,-0.0872163623571
1505419080100959607,19,1505419080100746956,world,1.41344869137,0.0812275707722,-2.00584363937,0.409469395876,0.133849591017,0.898228287697,-0.0872066542506
1505419080111238250,20,1505419080111011264,world,1.41344249249,0.0812576115131,-2.00581145287,0.409501194954,0.13381101191,0.898220121861,-0.0872002393007
1505419080120663432,21,1505419080120348218,world,1.41342353821,0.0812820792198,-2.00580191612,0.409410178661,0.134056150913,0.898220181465,-0.0872511044145
1505419080130888982,22,1505419080130626804,world,1.41345620155,0.081239245832,-2.00584697723,0.409562528133,0.133739843965,0.898206353188,-0.087163746357
1505419080141148239,23,1505419080140992883,world,1.41336965561,0.0812959372997,-2.00575089455,0.409325003624,0.133951872587,0.898271679878,-0.087280318141
1505419080150421808,24,1505419080150258229,world,1.41343462467,0.0812218412757,-2.00583600998,0.40944057703,0.133775815368,0.898249983788,-0.0872320756316
1505419080160638258,25,1505419080160459920,world,1.413392663,0.0812546387315,-2.00582432747,0.409370571375,0.133975461125,0.898250997066,-0.0872433781624
1505419080170989359,26,1505419080170737878,world,1.41338932514,0.0812694728374,-2.00577521324,0.409378349781,0.133933827281,0.898255050182,-0.0872292816639
1505419080181109327,27,1505419080180998676,world,1.41341161728,0.0812767222524,-2.0057926178,0.409445554018,0.1339058429,0.898229122162,-0.0872232466936
1505419080190555001,28,1505419080190341421,world,1.41336798668,0.0813141018152,-2.00578808784,0.409249395132,0.134129807353,0.898278355598,-0.087293125689
1505419080200790067,29,1505419080200630275,world,1.41342461109,0.0812762230635,-2.00582265854,0.409419745207,0.13398052752,0.89823102951,-0.0872111022472
1505419080211145570,30,1505419080210858323,world,1.41340327263,0.0812573954463,-2.00581669807,0.409416675568,0.133906185627,0.898236811161,-0.0872800126672
1505419080221251060,31,1505419080221084335,world,1.41337621212,0.081274703145,-2.00578451157,0.409343063831,0.134063735604,0.898251473904,-0.0872321799397
1505419080231050943,32,1505419080230349275,world,1.41338419914,0.081266514957,-2.00576114655,0.409416437149,0.133917853236,0.898243188858,-0.0871970355511
1505419080240793617,33,1505419080240623188,world,1.41338396072,0.0813176631927,-2.00580501556,0.409366548061,0.133971944451,0.89825129509,-0.0872649252415
1505419080251115412,34,1505419080250887188,world,1.41335058212,0.081328228116,-2.00574636459,0.409338563681,0.13408203423,0.898244917393,-0.0872924253345
1505419080260262103,35,1505419080260096162,world,1.41340863705,0.0812499970198,-2.00581288338,0.409395366907,0.134000346065,0.89824193716,-0.0871816277504
1505419080270654814,36,1505419080270398984,world,1.41345083714,0.0812555477023,-2.00583148003,0.409458875656,0.133963689208,0.89822435379,-0.0871218144894
