%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1505419079910472889,0,1505419079910260209,world,0.849366366863,0.0351529866457,-0.27652785182,0.0162254814059,-0.71052390337,0.133670479059,0.690669715405
1505419079920711496,1,1505419079920550762,world,0.849052190781,0.0342776961625,-0.276553660631,0.0161402691156,-0.710820674896,0.13359798491,0.690380454063
1505419079931168499,2,1505419079930820903,world,0.84853887558,0.0336237475276,-0.276426553726,0.0159744545817,-0.71113461256,0.131725773215,0.690420687199
1505419079941256890,3,1505419079941107814,world,0.848322749138,0.033135637641,-0.27638566494,0.0153440004215,-0.711081802845,0.13022685051,0.6907736063
1505419079951124446,4,1505419079950896188,world,0.847899794579,0.0326126776636,-0.276285588741,0.0144035508856,-0.711331963539,0.129279047251,0.690714418888
1505419079960354378,5,1505419079960071467,world,0.847405254841,0.0323049463332,-0.276284188032,0.0126467617229,-0.711491644382,0.128077283502,0.690808176994
1505419079970591054,6,1505419079970360830,world,0.847271084785,0.03190696612,-0.276302188635,0.0111702429131,-0.711506605148,0.129287809134,0.690592765808
1505419079980807906,7,1505419079980639937,world,0.847010910511,0.0312721803784,-0.276493728161,0.0101314494386,-0.711492836475,0.129309684038,0.690618813038
1505419079991103186,8,1505419079990894029,world,0.84677696228,0.0308094844222,-0.276422262192,0.00883442163467,-0.711758136749,0.128730282187,0.690471410751
1505419080000267492,9,1505419080000101084,world,0.846602857113,0.0301760341972,-0.276438772678,0.0077345254831,-0.711886942387,0.127357959747,0.690606415272
1505419080010956168,10,1505419080010417896,world,0.846324026585,0.0295931212604,-0.276322513819,0.00677747372538,-0.711970806122,0.126099526882,0.690760791302
1505419080021110714,11,1505419080020814358,world,0.846600532532,0.0288177356124,-0.276263803244,0.00616881623864,-0.712189972401,0.125137716532,0.690715491772
1505419080030581747,12,1505419080030262464,world,0.846852123737,0.0282232966274,-0.276188850403,0.00530012650415,-0.712161362171,0.12440302223,0.690884888172
1505419080040748608,13,1505419080040514875,world,0.847104012966,0.0273979306221,-0.276081115007,0.00447142543271,-0.712267518044,0.122758939862,0.691075325012
1505419080051088064,14,1505419080050833854,world,0.84740704298,0.0266344249249,-0.275970906019,0.00324548524804,-0.712400496006,0.121621139348,0.691146373749
1505419080060291014,15,1505419080060097718,world,0.847461283207,0.0257839690894,-0.275811314583,0.0027470397763,-0.712504863739,0.119381345809,0.69143140316
1505419080070803940,16,1505419080070378958,world,0.847968399525,0.0249878261238,-0.275829672813,0.00178561045323,-0.712694585323,0.118838585913,0.691332578659
1505419080081083207,17,1505419080080930202,world,0.848240494728,0.024438649416,-0.275846898556,0.00042096717516,-0.712674617767,0.117728546262,0.691545188427
1505419080090781349,18,1505419080090505965,world,0.848541796207,0.0236691571772,-0.275876909494,-0.000927166838665,-0.712614297867,0.116477787495,0.691818594933
1505419080100964483,19,1505419080100712114,world,0.848718225956,0.0227943994105,-0.275900244713,-0.00236593489535,-0.712672173977,0.11509142071,0.691987454891
1505419080111234462,20,1505419080110981425,world,0.848979651928,0.0216110944748,-0.275786340237,-0.00311788823456,-0.712608098984,0.114604614675,0.692131280899
1505419080120667552,21,1505419080120330887,world,0.849411427975,0.0206727590412,-0.275905132294,-0.00397220579907,-0.712587356567,0.112388640642,0.692511498928
1505419080130891931,22,1505419080130595400,world,0.849676847458,0.0198011621833,-0.275962918997,-0.00439910171553,-0.712015986443,0.111348681152,0.693264245987
1505419080141158745,23,1505419080140964120,world,0.849613070488,0.0189114306122,-0.276010930538,-0.00308185373433,-0.712119936943,0.109568864107,0.693448066711
1505419080150429900,24,1505419080150232940,world,0.849648416042,0.0186525192112,-0.275921314955,-0.0042493310757,-0.711908698082,0.10726839304,0.694018363953
1505419080160645617,25,1505419080160435441,world,0.849657714367,0.0179510563612,-0.27603828907,-0.00353833055124,-0.711788833141,0.105428420007,0.694427073002
1505419080171028540,26,1505419080170699205,world,0.849897861481,0.0175448860973,-0.276299744844,-0.00402947841212,-0.711626827717,0.103508152068,0.694879233837
1505419080181112649,27,1505419080180941057,world,0.849919319153,0.0169593952596,-0.27643814683,-0.00546720996499,-0.711134493351,0.10278250277,0.695480763912
1505419080190561999,28,1505419080190312119,world,0.850234866142,0.0162617135793,-0.276598960161,-0.0060584358871,-0.710789203644,0.102390363812,0.695886671543
1505419080200795386,29,1505419080200605995,world,0.850676417351,0.0152897192165,-0.276771605015,-0.00762758404016,-0.710373103619,0.101647436619,0.696404755116
1505419080211139444,30,1505419080210831760,world,0.851076364517,0.0143350604922,-0.276870906353,-0.00852799229324,-0.710039675236,0.0993450209498,0.697066307068
1505419080221257170,31,1505419080221066424,world,0.851079940796,0.0137300128117,-0.27694657445,-0.00911997444928,-0.70963460207,0.0971437767148,0.697781264782
1505419080231056891,32,1505419080230324770,world,0.851334154606,0.0130854779854,-0.276967018843,-0.00929849594831,-0.709514379501,0.0953449234366,0.69814914465
1505419080240797022,33,1505419080240598958,world,0.851336598396,0.0124789942056,-0.277044981718,-0.00970997940749,-0.709199666977,0.0931097045541,0.698764741421
1505419080251118423,34,1505419080250863410,world,0.850729346275,0.0115490909666,-0.27702999115,-0.00966539978981,-0.707555532455,0.0884442552924,0.701034367085
1505419080260270178,35,1505419080260069562,world,0.849146783352,0.0103528145701,-0.277131646872,-0.00532385334373,-0.706570625305,0.0829545930028,0.702743291855
