%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1505356812449671580,11183,1505356812449490310,-0.0345587807127,-0.0474244420437,-0.394447053561,0.917043147791,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000333048403263,0.00133533962071,0.00109939137474,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.812887106836,-0.116939099506,9.29004615545,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812454326803,11184,1505356812454129297,-0.0345591943408,-0.047424140625,-0.39445505187,0.917039707443,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000635053962469,0.000822853296995,-0.000140838790685,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814734914899,-0.114829758368,9.30502371788,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812464908424,11185,1505356812464692628,-0.0345641799485,-0.0474123898762,-0.394463556144,0.917036469081,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00163926184177,0.0010033249855,5.81773965678e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814304487407,-0.115332927741,9.32340322733,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812464916243,11186,1505356812464717354,-0.0345725964756,-0.0474086458303,-0.394471968147,0.917032726907,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00172246992588,0.0011563450098,0.000477286288515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.815276180208,-0.114410748705,9.35745424032,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812469669260,11187,1505356812469315708,-0.0345725964756,-0.0474086458303,-0.394471968147,0.917032726907,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00128959491849,0.000548101961613,0.000694355927408,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.813138061762,-0.098326889053,9.37349432707,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812474510103,11188,1505356812474335048,-0.0345725964756,-0.0474086458303,-0.394471968147,0.917032726907,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000763412564993,4.30271029472e-07,0.00223477836698,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.813925535977,-0.0799812041223,9.37885835171,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812479615677,11189,1505356812479433359,-0.0345650069919,-0.047411786941,-0.394479552614,0.917029588029,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000506546348333,-0.00107427686453,0.000434725545347,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814262211323,-0.0449218216352,9.37202057838,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812485045320,11190,1505356812484909874,-0.034557418517,-0.0474149277736,-0.394487137076,0.917026448981,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00136426091194,-0.000969044864178,0.000819931796286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.813826599717,-0.0290266664699,9.35914353132,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812489699356,11191,1505356812489380969,-0.034549829143,-0.047418069149,-0.394494721434,0.917023309838,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00186847895384,-0.000483365729451,-0.00103991804644,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814060176909,-0.023402203992,9.36525874138,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812498246949,11192,1505356812498034226,-0.034550244294,-0.0474177666582,-0.394502750096,0.917019855941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00208691507578,0.000283654779196,-0.000553607125767,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.812923760712,-0.0300670921337,9.36320612431,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812499523928,11193,1505356812499382519,-0.034539225425,-0.0474129007694,-0.394510426816,0.917017220057,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00159666314721,0.000672150403261,-0.000397695286665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.812742097676,-0.0434863559902,9.35648283958,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812504439019,11194,1505356812504273942,-0.0345316361138,-0.0474160425068,-0.394518011111,0.917014080551,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000553797930479,0.000478763162391,-0.00025904038921,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.812564523518,-0.0376548666507,9.33441866636,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812511943508,11195,1505356812511707426,-0.0345240468574,-0.0474191843765,-0.394525595351,0.917010940913,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00037452208926,7.67949968576e-05,1.77030451596e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.812455438077,-0.0405898874626,9.29808489084,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812516125647,11196,1505356812515952103,-0.0345164586098,-0.0474223259681,-0.394533179585,0.917007801107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,7.67409801483e-06,0.000113137066364,-0.000157334841788,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.812955449522,-0.032751399884,9.28318384886,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505356812519572863,11197,1505356812519382533,-0.0345168722195,-0.0474220249185,-0.394541177585,0.917004360008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000636782497168,-0.000150430947542,8.48571071401e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.813188953698,-0.0516282032244,9.2762742281,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
