%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1505356812449700885,0,1505356812449490310,0.0,0.0,0.0,-0.0345587227402,-0.0474244075975,-0.394446643081,0.917043328316
1505356812450048028,0,1505356812449836445,0.395805865526,0.82890689373,0.466480791569,-0.0466756820679,-0.997569203377,-0.0200741961598,0.0476874038577
1505356812450060503,0,1505356812449847479,0.328840136528,0.0451229922473,-0.226147651672,-0.00678551290184,-0.996546983719,-0.000915104406886,0.0827485099435
1505356812454349238,0,1505356812454129297,0.0,0.0,0.0,-0.0345591365949,-0.047424106014,-0.394454645778,0.917039886085
1505356812460132721,0,1505356812460032971,0.395806103945,0.828933000565,0.466480344534,-0.0466655641794,-0.997569978237,-0.0200632363558,0.0476855561137
1505356812460153768,0,1505356812460058548,0.328829228878,0.0451733134687,-0.226115211844,-0.00683610746637,-0.996551632881,-0.00107707979623,0.0826863721013
1505356812464943248,0,1505356812464692628,0.0,0.0,0.0,-0.0345641227607,-0.0474123542846,-0.394463154477,0.917036645854
1505356812465067726,0,1505356812464717354,0.0,0.0,0.0,-0.0345725391333,-0.0474086102419,-0.39447157085,0.917032901811
1505356812469698659,0,1505356812469315708,0.0,0.0,0.0,-0.0345725391333,-0.0474086102419,-0.39447157085,0.917032901811
1505356812470503072,0,1505356812470345101,0.395810335875,0.828888833523,0.46648851037,-0.046697281301,-0.997569262981,-0.0200651995838,0.0476694628596
1505356812470520118,0,1505356812470357653,0.32882797718,0.0451653264463,-0.226063221693,-0.00679220445454,-0.996549904346,-0.00144078687299,0.082704782486
1505356812474776754,0,1505356812474335048,0.0,0.0,0.0,-0.0345725391333,-0.0474086102419,-0.39447157085,0.917032901811
1505356812479629626,0,1505356812479433359,0.0,0.0,0.0,-0.0345649502572,-0.0474117510196,-0.394479159726,0.917029761033
1505356812480809504,0,1505356812480594489,0.395809590816,0.82892614603,0.466474801302,-0.0466818474233,-0.997569382191,-0.0200450606644,0.0476890727878
1505356812480817633,0,1505356812480606684,0.328858882189,0.0452444367111,-0.226040199399,-0.00671091116965,-0.996549725533,-0.00158958730754,0.082711391151
1505356812480848761,0,1505356812480617628,0.395808935165,0.828903675079,0.466475069523,-0.0466700568795,-0.997570157051,-0.0200769864023,0.0476732179523
1505356812480855476,0,1505356812480666662,0.328909426928,0.0451696254313,-0.226030245423,-0.00690419599414,-0.996550619602,-0.00146370567381,0.0826863795519
1505356812485133112,0,1505356812484909874,0.0,0.0,0.0,-0.0345573614358,-0.0474148919298,-0.394486748547,0.917026620123
1505356812489775013,0,1505356812489380969,0.0,0.0,0.0,-0.0345497726693,-0.0474180329725,-0.394494337314,0.91702347908
1505356812498266597,0,1505356812498034226,0.0,0.0,0.0,-0.0345501864684,-0.0474177314671,-0.394502339838,0.917020036433
1505356812499582926,0,1505356812499382519,0.0,0.0,0.0,-0.0345391670114,-0.0474128650824,-0.394510020924,0.917017398721
1505356812500221017,0,1505356812500096276,0.395800322294,0.828931927681,0.466516464949,-0.046700168401,-0.997569382191,-0.0200303625315,0.0476778186858
1505356812500229561,0,1505356812500138731,0.328924834728,0.0451878085732,-0.225986331701,-0.00695456704125,-0.996552467346,-0.00148257636465,0.082659766078
1505356812504497291,0,1505356812504273942,0.0,0.0,0.0,-0.0345315783077,-0.0474160064869,-0.394517609627,0.917014257317
1505356812510609609,0,1505356812510415094,0.3958081007,0.828917741776,0.466478049755,-0.0466649569571,-0.997570216656,-0.0200724732131,0.0476780384779
1505356812510620653,0,1505356812510429787,0.328945755959,0.0451988503337,-0.226031035185,-0.00692875217646,-0.9965493083,-0.00149291218258,0.0827002301812
1505356812510680264,0,1505356812510482633,0.395809829235,0.828876435757,0.466476351023,-0.0466951727867,-0.997568964958,-0.0200523305684,0.0476825907826
1505356812510687806,0,1505356812510490364,0.328939527273,0.045102942735,-0.22607806325,-0.00687173660845,-0.996554613113,-0.00128498708364,0.0826442986727
1505356812511969977,0,1505356812511707426,0.0,0.0,0.0,-0.0345239896588,-0.0474191480239,-0.394525198276,0.91701111578
1505356812515762827,0,1505356812463270902,base_footprint,-1.1049802024,0.000314026473512,0.0,0.0,0.0,-6.98131691346e-11,1.0
1505356812516148715,0,1505356812515952103,0.0,0.0,0.0,-0.0345164010647,-0.0474222896933,-0.39453278687,0.91700797411
1505356812519624243,0,1505356812519382533,0.0,0.0,0.0,-0.034516814901,-0.0474219884791,-0.39454078926,0.917004531127
1505356812524548901,0,1505356812524371554,0.0,0.0,0.0,-0.0345088125255,-0.0474254314952,-0.39454037541,0.917004832309
1505356812530110678,0,1505356812529902164,0.39580899477,0.8289514184,0.466523677111,-0.0466914847493,-0.997569978237,-0.0200323667377,0.0476732887328
1505356812530134951,0,1505356812529915975,0.328890055418,0.0451408028603,-0.226060003042,-0.00677015492693,-0.996552884579,-0.00112353346776,0.0826759189367
1505356812536960996,0,1505356812536658325,0.0,0.0,0.0,-0.0345172287346,-0.0474216872613,-0.394548791619,0.917001088075
1505356812536969599,0,1505356812536696822,0.0,0.0,0.0,-0.0345256448783,-0.0474179428804,-0.394557207763,0.916997343694
1505356812539835293,0,1505356812539569168,0.0,0.0,0.0,-0.0345256448783,-0.0474179428804,-0.394557207763,0.916997343694
