%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1505403906767794413,0.141134941762,-0.203211529791,0.0263299942017,-0.117415093091,-0.254907008988,-0.0102157413734
1505403906775753953,0.139084715489,-0.204358580587,0.0274027511477,-0.114323357725,-0.257981648975,-0.0102157413734
1505403906778044033,0.13952080871,-0.201496774546,0.0279483217746,-0.114191271815,-0.255769180473,-0.0102157413734
1505403906783402301,0.139008287448,-0.198326892118,0.0279483217746,-0.113646395161,-0.252604699144,-0.0102157413734
1505403906786478165,0.13859091362,-0.195538554595,0.0279483217746,-0.113200558671,-0.249820770826,-0.0102157413734
1505403906791672520,0.138477043877,-0.193752950708,0.0279483217746,-0.11306845392,-0.248036423356,-0.0102157413734
1505403906799924019,0.139067618575,-0.189833077665,0.0288861431181,-0.112705155972,-0.24646701947,-0.0102157413734
1505403906801869100,0.13955028925,-0.189585025836,0.0288861431181,-0.112886807026,-0.246351033906,-0.00900387955542
1505403906808565252,0.140030591854,-0.188400616919,0.0294426977634,-0.112804238791,-0.245649899197,-0.00900387955542
1505403906819387620,0.140216733404,-0.187902467197,0.0294426977634,-0.112985887577,-0.245150093693,-0.00900387955542
1505403906821453496,0.149018568589,-0.207133570515,0.0294426977634,-0.121960518181,-0.264301167893,-0.00900387955542
1505403906822136500,0.149174876693,-0.205393690503,0.0294426977634,-0.12210115449,-0.262559951045,-0.00900387955542
1505403906826334248,0.149557611118,-0.203887514708,0.0294426977634,-0.122470312159,-0.261050390255,-0.00900387955542
1505403906831577465,0.150412356062,-0.198627529235,0.030305845663,-0.122435155393,-0.258079143574,-0.00900387955542
1505403906843405518,0.150761135141,-0.19544412685,0.0308102015406,-0.122259366182,-0.255835048745,-0.00900387955542
1505403906846720667,0.150386932843,-0.194049208219,0.0308102015406,-0.121872619542,-0.254443555884,-0.00900387955542
1505403906847353062,0.149727116353,-0.19313063486,0.0308102015406,-0.121204559186,-0.253530960586,-0.00900387955542
1505403906851795946,0.140655105492,-0.188160257056,0.0308102015406,-0.111995023541,-0.248684433218,-0.00862931532213
1505403906856534250,0.139893546894,-0.188367060697,0.0308102015406,-0.11123527785,-0.248897800808,-0.00862931532213
1505403906865989055,0.140042855013,-0.187410225222,0.0315942056477,-0.110607608,-0.249714736567,-0.00862931532213
1505403906866751741,0.139524603273,-0.188122859997,0.0315942056477,-0.110095525031,-0.250431816911,-0.00862931532213
1505403906875151710,0.139666731212,-0.187728213868,0.0319733656943,-0.10986425134,-0.251100131699,-0.00862931532213
